ID,Haus/Wohnung,ID,Miete/Kauf,address,balcony,builtInKitchen,city,floorplan,from,garden,lat,livingSpace,lon,numberOfRooms,postcode,price,privateOffer,quarter,title,url,price_sq_m
104314140,Wohnung,104314140,Miete,"Köpenick (Köpenick), Berlin",true,false,Berlin,false,001.9411,false,,154.56,,4,12555,1498,false,Köpenick (Köpenick),"Großzügig geschnittene Familienwohnung mit großer Sonnenterrasse
***Lift***Parkett***Gäste-WC***",https://www.immobilienscout24.de/expose/104314140,9.69202898551
104314222,Wohnung,104314222,Miete,"Utrechter Straße 6, Wedding (Wedding), Berlin",false,false,Berlin,false,001.1024157,false,52.54882,83.73,13.35646,2,13347,840,false,Wedding (Wedding),2 Zimmer Wohnung in Wedding,https://www.immobilienscout24.de/expose/104314222,10.0322465066
104315261,Wohnung,104315261,Miete,"Am Filmlager 4, Köpenick (Köpenick), Berlin",true,true,Berlin,true,001.235223,false,52.44974,121.51,13.58389,3,12555,1460,false,Köpenick (Köpenick),ÜBER DEN DÄCHERN KÖPENICKS - Traumhafte Dachgeschosswohnung mit umlaufender Terrasse,https://www.immobilienscout24.de/expose/104315261,12.0154719776
104315534,Wohnung,104315534,Miete,"Ulmenstr. 10, Spandau (Spandau), Berlin",false,false,Berlin,false,001.22352,false,52.52188,59.33,13.19281,2,13595,562.45,false,Spandau (Spandau),Ruhig gelegen in Altstadtnähe!,https://www.immobilienscout24.de/expose/104315534,9.48002696781
104318379,Wohnung,104318379,Miete,"Lübecker Str. 52, Tiergarten (Tiergarten), Berlin",false,false,Berlin,true,001.595431,false,52.52662,98,13.34497,2,10559,1000,false,Tiergarten (Tiergarten),TOP Sanierte 2-Zimmer Wohnung in attraktiver LAGE!,https://www.immobilienscout24.de/expose/104318379,10.2040816327
104319139,Wohnung,104319139,Miete,"Spandauer Str. 101 A, Staaken (Spandau), Berlin",true,false,Berlin,true,001.19122,true,52.53682,118,13.14708,5,13591,782.34,false,Staaken (Spandau),Holländerviertel - idyllische 5 -Zimmer-Wohnung mit Terrasse und Garten- WBS erforderlich !,https://www.immobilienscout24.de/expose/104319139,6.63
104319846,Wohnung,104319846,Miete,"Adlershof (Treptow), Berlin",false,true,Berlin,true,001.8874474,false,,63,,2,12489,749.7,false,Adlershof (Treptow),Wohnzimmer mit Küche ?,https://www.immobilienscout24.de/expose/104319846,11.9
104319903,Wohnung,104319903,Miete,"Oberschöneweide (Köpenick), Berlin",false,false,Berlin,true,001.8874474,false,,50,,1,12459,499.5,false,Oberschöneweide (Köpenick),Kleines Loft in Oberschöneweide!,https://www.immobilienscout24.de/expose/104319903,9.99
104320069,Wohnung,104320069,Miete,"Köpenick (Köpenick), Berlin",true,true,Berlin,true,001.8874474,false,,69.5,,3,12555,649.83,false,Köpenick (Köpenick),Frisch sanierte 3 Zimmer in Köpenick !,https://www.immobilienscout24.de/expose/104320069,9.35007194245
104320108,Wohnung,104320108,Miete,"Friedrichshain (Friedrichshain), Berlin",true,true,Berlin,true,001.8874474,false,,76.63,,2,10247,1099.64,false,Friedrichshain (Friedrichshain),Tolle Wohnung in Friedrichshain !,https://www.immobilienscout24.de/expose/104320108,14.3499934751
104320135,Wohnung,104320135,Miete,"Pankow (Pankow), Berlin",false,true,Berlin,true,001.8874474,false,,66.85,,2,13189,869.72,false,Pankow (Pankow),Zimmer Altbau mit Balkon in Pankow !  Magnifique T2 en Pankow!,https://www.immobilienscout24.de/expose/104320135,13.0100224383
104320282,Wohnung,104320282,Miete,"Lichtenberg (Lichtenberg), Berlin",false,true,Berlin,true,001.8874474,false,,114,,4,10317,1098.96,false,Lichtenberg (Lichtenberg),4 Zimmer Dachgeschoss-Wohnung in Lichtenberg!,https://www.immobilienscout24.de/expose/104320282,9.64
104320310,Wohnung,104320310,Miete,"Weitlingstr. 46, Lichtenberg (Lichtenberg), Berlin",false,true,Berlin,true,001.8874474,false,52.50712,70.71,13.49615,2,10317,848.52,false,Lichtenberg (Lichtenberg),2 Zimmer in Lichtenberg!,https://www.immobilienscout24.de/expose/104320310,12.0
104320347,Wohnung,104320347,Miete,"Adlershof (Treptow), Berlin",true,true,Berlin,true,001.8874474,false,,79.5,,2,12489,949.23,false,Adlershof (Treptow),Schöne 2 Zimmer Dachgeschosswohnung in Adlershof,https://www.immobilienscout24.de/expose/104320347,11.94
104320443,Wohnung,104320443,Miete,"Neukölln (Neukölln), Berlin",false,true,Berlin,true,001.8874474,true,,90.67,,3,12043,1249.79,false,Neukölln (Neukölln),Neukölln: 2 Wohnung mit  Atelier in der Remise,https://www.immobilienscout24.de/expose/104320443,13.7839417668
104320462,Wohnung,104320462,Miete,"Pankow (Pankow), Berlin",false,true,Berlin,true,001.8874474,false,,39.45,,1,13189,599.64,false,Pankow (Pankow),Ein Zimmer in Pankow?,https://www.immobilienscout24.de/expose/104320462,15.2
104320505,Wohnung,104320505,Miete,"Pankow (Pankow), Berlin",true,true,Berlin,false,001.8874474,false,,121.22,,4,13187,1398.88,false,Pankow (Pankow),Schöne Altbauwohnug 4 Zimmer am Bürgerpark-Pankow !,https://www.immobilienscout24.de/expose/104320505,11.5400098994
104320518,Wohnung,104320518,Miete,"Wedding (Wedding), Berlin",false,true,Berlin,true,001.8874474,false,,58.14,,2,13359,697.68,false,Wedding (Wedding),2 Zimmer am S-Bahnhof Wollank !,https://www.immobilienscout24.de/expose/104320518,12.0
104320530,Wohnung,104320530,Miete,"Wedding (Wedding), Berlin",true,true,Berlin,true,001.8874474,false,,60,,2,13359,699.6,false,Wedding (Wedding),"Wedding,  2 Zimmer mit Balkon",https://www.immobilienscout24.de/expose/104320530,11.66
104320558,Wohnung,104320558,Miete,"Wedding (Wedding), Berlin",false,true,Berlin,true,001.8874474,true,,59.1,,1,13359,699.74,false,Wedding (Wedding),1 Zimmer-Loft an der Panke !,https://www.immobilienscout24.de/expose/104320558,11.8399323181
104320590,Wohnung,104320590,Miete,"Wehneltsteig 12, Siemensstadt (Spandau), Berlin",false,true,Berlin,true,001.8874474,false,52.53541,49.3,13.27019,1,13629,549.7,false,Siemensstadt (Spandau),Große 1-Zimmer Wohnung in Siemensstadt !,https://www.immobilienscout24.de/expose/104320590,11.1501014199
104320614,Wohnung,104320614,Miete,"Wernerwerkdamm 28, Siemensstadt (Spandau), Berlin",false,true,Berlin,false,001.8874474,false,52.53535,60.38,13.26994,2,13629,721.54,false,Siemensstadt (Spandau),2 Zimmer in Siemensstadt !,https://www.immobilienscout24.de/expose/104320614,11.9499834382
104320787,Wohnung,104320787,Miete,"Wedding (Wedding), Berlin",false,false,Berlin,true,001.8874474,false,,65,,2,13353,749.45,false,Wedding (Wedding),2 Zimmer Wohnung im Wedding!,https://www.immobilienscout24.de/expose/104320787,11.53
104320820,Wohnung,104320820,Miete,"Wilmersdorf (Wilmersdorf), Berlin",false,true,Berlin,true,001.8874474,false,,63.79,,2,10713,849.68,false,Wilmersdorf (Wilmersdorf),Heidelberger Platz 2 -Zimmerwohnung ! Frisch-Saniert !,https://www.immobilienscout24.de/expose/104320820,13.319956106
104320835,Wohnung,104320835,Miete,"Oberschöneweide (Köpenick), Berlin",true,true,Berlin,true,001.8874474,false,,66.87,,2,12459,699.46,false,Oberschöneweide (Köpenick),2 Zimmer und 2 Balkone !,https://www.immobilienscout24.de/expose/104320835,10.4599970091
104320853,Wohnung,104320853,Miete,"Wedding (Wedding), Berlin",false,true,Berlin,true,001.8874474,false,,72.54,,3,13347,949.55,false,Wedding (Wedding),Top sanierte Wohnung am Leopoldplatz !,https://www.immobilienscout24.de/expose/104320853,13.0900192997
104320949,Wohnung,104320949,Miete,"Germersheimer Weg 81a, Spandau (Spandau), Berlin",true,false,Berlin,true,001.22352,false,52.54792,66.8,13.18604,2.5,13583,500.33,false,Spandau (Spandau),Nette Nachmieter gesucht !,https://www.immobilienscout24.de/expose/104320949,7.48997005988
104320950,Wohnung,104320950,Miete,"Oberschöneweide (Köpenick), Berlin",false,false,Berlin,true,001.8874474,false,,58.28,,2,12459,599.7,false,Oberschöneweide (Köpenick),2 Zimmer mit Balkon in Oberschöneweide!,https://www.immobilienscout24.de/expose/104320950,10.2899794097
104320976,Wohnung,104320976,Miete,"Neukölln (Neukölln), Berlin",false,true,Berlin,true,001.8874474,false,,40,,1,12055,500,false,Neukölln (Neukölln),Großzügige 1 Zimmer Wohnung in Neukölln !,https://www.immobilienscout24.de/expose/104320976,12.5
104321170,Wohnung,104321170,Miete,"Köpenick (Köpenick), Berlin",true,true,Berlin,true,001.8874474,false,,103.03,,3,12555,997.33,false,Köpenick (Köpenick),"3 Zimmer, frisch renoviert !",https://www.immobilienscout24.de/expose/104321170,9.67999611764
104321186,Wohnung,104321186,Miete,"Köpenick (Köpenick), Berlin",true,true,Berlin,true,001.8874474,false,,107.5,,4,12555,1099.73,false,Köpenick (Köpenick),Sehr schöne 4 Raum Wohnung in Köpenick !,https://www.immobilienscout24.de/expose/104321186,10.2300465116
104321206,Wohnung,104321206,Miete,"Prenzlauer Berg (Prenzlauer Berg), Berlin",false,true,Berlin,false,001.8874474,true,,119.08,,4,10439,1299.16,false,Prenzlauer Berg (Prenzlauer Berg),4 Zimmer in Prenzl-Berg !,https://www.immobilienscout24.de/expose/104321206,10.9099764864
104321346,Wohnung,104321346,Miete,"Spandau (Spandau), Berlin",false,true,Berlin,true,001.8874474,false,,98,,3,13585,899.64,false,Spandau (Spandau),Wunderschöne sanierte Wohnung in Spandau !,https://www.immobilienscout24.de/expose/104321346,9.18
104321901,Wohnung,104321901,Miete,"Lenbachstraße 10, Friedrichshain (Friedrichshain), Berlin",true,true,Berlin,true,001.501505,false,52.50516,112,13.46581,3,10245,1568,false,Friedrichshain (Friedrichshain),Wunderschöne Möblierte Altbauwohnung im Szene-Kiez,https://www.immobilienscout24.de/expose/104321901,14.0
104322026,Wohnung,104322026,Miete,"Holzmarktstraße 64, Mitte (Mitte), Berlin",false,true,Berlin,true,001.3249144,false,52.515,42.6,13.42133,1,10179,895,false,Mitte (Mitte),"Erstbezug nach umfassender Modernisierung, 1-Zimmer Wohnung",https://www.immobilienscout24.de/expose/104322026,21.0093896714
104322501,Wohnung,104322501,Miete,"Wilmersdorf (Wilmersdorf), Berlin",true,true,Berlin,true,001.5327023,false,,201.51,,5,10719,3990,false,Wilmersdorf (Wilmersdorf),Exklusive Dachgeschosswohnung mit Dachterrasse,https://www.immobilienscout24.de/expose/104322501,19.8005061784
104322814,Wohnung,104322814,Miete,"Wilmersdorf (Wilmersdorf), Berlin",true,true,Berlin,true,001.5327023,false,,200.87,,5,10719,3980,false,Wilmersdorf (Wilmersdorf),Helle Dachgeschosswohnung nahe Ludwigkirchplatz,https://www.immobilienscout24.de/expose/104322814,19.8138099268
104322857,Wohnung,104322857,Miete,"Oberschöneweide (Köpenick), Berlin",true,true,Berlin,false,001.8874474,false,,59.3,,2,12459,699.74,false,Oberschöneweide (Köpenick),Balkon und Terasse + 2 Zimmer !,https://www.immobilienscout24.de/expose/104322857,11.8
104322960,Wohnung,104322960,Miete,"Grunewald (Wilmersdorf), Berlin",true,true,Berlin,false,001.11435877,true,,232,,6,14193,3450,false,Grunewald (Wilmersdorf),Exklusives Wohnen in Toplage,https://www.immobilienscout24.de/expose/104322960,14.8706896552
104324109,Wohnung,104324109,Miete,"Rudower Straße 3, Niederschöneweide (Treptow), Berlin",false,true,Berlin,false,001.3249144,false,52.45272,91.8,13.52345,3,12439,1200,false,Niederschöneweide (Treptow),Dachgeschoß mit Wannen- und Duschbad,https://www.immobilienscout24.de/expose/104324109,13.0718954248
104326295,Wohnung,104326295,Miete,"Krowelstr. 21, Spandau (Spandau), Berlin",true,true,Berlin,false,001.15685833,false,52.52489,96,13.19903,3,13581,815,true,Spandau (Spandau),"Schöne, geräumige drei Zimmer Wohnung in Berlin, Spandau",https://www.immobilienscout24.de/expose/104326295,8.48958333333
104336793,Wohnung,104336793,Miete,"Heinrich-Böll-Straße 5 B, Niederschönhausen (Pankow), Berlin",true,true,Berlin,true,001.22292,false,52.58816,63.85,13.40319,2,13156,706.82,false,Niederschönhausen (Pankow),"GEPFLEGTE WOHNUNG - KOMFORTABEL WOHNEN MIT AUFZUG, FUSSBODENHEIZUNG, BALKON UND EINBAUKÜCHE",https://www.immobilienscout24.de/expose/104336793,11.0700078309
104337050,Wohnung,104337050,Miete,"Charlottenburg (Charlottenburg), Berlin",true,true,Berlin,true,001.8874474,false,,91.43,,3,10627,1349.51,false,Charlottenburg (Charlottenburg),Helle 3 Zimmer Wohnung nahe den Wilmersdorfer Arcarden !!!,https://www.immobilienscout24.de/expose/104337050,14.7600349995
104337228,Wohnung,104337228,Miete,"Nahariyastraße 35, Lichtenrade (Tempelhof), Berlin",true,false,Berlin,false,001.1633040,false,52.39308,66,13.41783,2,12309,549,false,Lichtenrade (Tempelhof),Erstbezug nach Modernisierung! Geräumige 2-Zimmer-Wohnung mit Balkon im grünen Lichtenrade!!,https://www.immobilienscout24.de/expose/104337228,8.31818181818
104338011,Wohnung,104338011,Miete,"Leonorenstr. 90, Lankwitz (Steglitz), Berlin",false,false,Berlin,true,001.502895,false,52.43742,134,13.34452,3,12247,1245,false,Lankwitz (Steglitz),3 Zi-DG Wohnung mit imposanter Raumhöhe - Erstbezug - Parkett -,https://www.immobilienscout24.de/expose/104338011,9.29104477612
104339797,Wohnung,104339797,Miete,"Neue Roßstraße 20, Mitte (Mitte), Berlin",true,true,Berlin,true,001.3249144,true,52.51097,98.09,13.40928,3,10179,1830,false,Mitte (Mitte),"Penthouse Neubau, Wanne-Dusch-Bad, Einbauküche, Terrasse und Fußbodenheizung",https://www.immobilienscout24.de/expose/104339797,18.6563360179
104340553,Wohnung,104340553,Miete,"Lichtenrader Str. 32, Neukölln (Neukölln), Berlin",false,true,Berlin,false,001.8874474,false,52.47322,26,13.42171,1,12049,700,false,Neukölln (Neukölln),"Tolle möblierte  1-Zimmer Wohnung,  am Tempelhofer Feld !",https://www.immobilienscout24.de/expose/104340553,26.9230769231
104340892,Wohnung,104340892,Miete,"Mariendorfer Damm 56, Mariendorf (Tempelhof), Berlin",true,false,Berlin,false,001.439080,false,52.44776,50,13.38511,2,12109,760,false,Mariendorf (Tempelhof),ERSTBEZUG nach SANIERUNG: Mariendorfer Damm: 2-Zi-Whg im VHS mit ca. 50 m² per SOFORT zu VERMIETEN,https://www.immobilienscout24.de/expose/104340892,15.2
104341217,Wohnung,104341217,Miete,"Thulestraße 38, Pankow (Pankow), Berlin",false,false,Berlin,false,002.01008279229,false,52.55489,70,13.42133,2,13189,806.28,false,Pankow (Pankow),"2 Zimmer, 2 Balkone, 1 Traum!",https://www.immobilienscout24.de/expose/104341217,11.5182857143
104342521,Wohnung,104342521,Miete,"Altglienicke (Treptow), Berlin",true,true,Berlin,true,001.493697,true,,107.06,,4,12524,1300,false,Altglienicke (Treptow),Sonnige Wohnung im 2 FH ausgebauter Keller + großer Garten,https://www.immobilienscout24.de/expose/104342521,12.1427237063
104344280,Wohnung,104344280,Miete,"Wilmersdorf (Wilmersdorf), Berlin",false,true,Berlin,true,001.8874474,false,,65.02,,2,10713,908.33,false,Wilmersdorf (Wilmersdorf),"Heidelberger Platz, ruhig gelegene 2 Zimmer",https://www.immobilienscout24.de/expose/104344280,13.9700092279
104344302,Wohnung,104344302,Miete,"Lichtenrader Str. 32, Neukölln (Neukölln), Berlin",false,true,Berlin,true,001.8874474,false,52.47322,26,13.42171,1,12049,700,false,Neukölln (Neukölln),"Tolle möblierte  1-Zimmer Wohnung,  am Tempelhofer Feld !",https://www.immobilienscout24.de/expose/104344302,26.9230769231
104344600,Wohnung,104344600,Miete,"Dunckerstr. 75, Prenzlauer Berg (Prenzlauer Berg), Berlin",true,true,Berlin,true,001.8874474,false,52.54394,47,13.42143,1,10437,890,false,Prenzlauer Berg (Prenzlauer Berg),Wunderschön möblierte 1-Zimmer Wohnung !,https://www.immobilienscout24.de/expose/104344600,18.9361702128
104345489,Wohnung,104345489,Miete,"Reinhardtstr.  9, Mitte (Mitte), Berlin",false,true,Berlin,false,001.5055004,false,52.52353,72,13.38625,2,10117,1050,false,Mitte (Mitte),*Schickes Domizil am Friedrichstadtpalast mit EBK*,https://www.immobilienscout24.de/expose/104345489,14.5833333333
104346195,Wohnung,104346195,Miete,"Wannsee (Zehlendorf), Berlin",true,true,Berlin,false,002.01008556630,true,,313,,5,14109,3443,false,Wannsee (Zehlendorf),"WANNSEE : Attr. BELETAGE in AB-Jugendstil-Villa mit KAMIN, POOL, SAUNA",https://www.immobilienscout24.de/expose/104346195,11.0
104355661,Wohnung,104355661,Miete,"Oldesloer Weg 18b, Staaken (Spandau), Berlin",true,false,Berlin,true,001.22352,false,52.53432,52.2,13.15265,2,13591,570.81,false,Staaken (Spandau),Ihr neues Tageslichtbad wartet auf Sie !!!,https://www.immobilienscout24.de/expose/104355661,10.9350574713
104358855,Wohnung,104358855,Miete,"Lindauer Allee 11, Reinickendorf (Reinickendorf), Berlin",true,true,Berlin,true,009.a72042a1-98b6-443b-83e8-cd096912bc2d,true,52.57308,54,13.35642,2,13407,659,false,Reinickendorf (Reinickendorf),Wunderschönes 2-Zimmer-Dachgeschoss mit großem Balkon auf dem Dach,https://www.immobilienscout24.de/expose/104358855,12.2037037037
104359251,Wohnung,104359251,Miete,"Damerowstraße 60, Pankow (Pankow), Berlin",true,true,Berlin,true,001.3249144,false,52.57273,62.93,13.4176,2,13187,1000,false,Pankow (Pankow),umfassend modernisierte 2 Zimmer Wohnung mit Einbauküche und Wannenbad,https://www.immobilienscout24.de/expose/104359251,15.8906721754
104359973,Wohnung,104359973,Miete,"Heidestraße 13, Tiergarten (Tiergarten), Berlin",true,true,Berlin,false,001.5759162,false,52.53239,104,13.36673,4,10557,1485,false,Tiergarten (Tiergarten),Budapester Höfe - Helle 4 Zimmer Wohnung in der Europacity,https://www.immobilienscout24.de/expose/104359973,14.2788461538
104360186,Wohnung,104360186,Miete,"Hohenstaufenstraße  32, Schöneberg (Schöneberg), Berlin",true,false,Berlin,false,001.525354,false,52.4945,150,13.34155,4,10779,1693,false,Schöneberg (Schöneberg),"1.693 €, 150 m², 4 Zimmer",https://www.immobilienscout24.de/expose/104360186,11.2866666667
104360526,Wohnung,104360526,Miete,"Bautzener Straße 37, Schöneberg (Schöneberg), Berlin",false,false,Berlin,true,001.63,false,52.49034,103.93,13.37073,3,10829,1455.02,false,Schöneberg (Schöneberg),3-Zimmer-Whg. mit umlaufender Dachterrasse im zentralen Schöneberg ,https://www.immobilienscout24.de/expose/104360526,14.0
104361544,Wohnung,104361544,Miete,"Dahlem (Zehlendorf), Berlin",true,true,Berlin,false,001.16085725,true,,201,,4,14195,3216,false,Dahlem (Zehlendorf),Dachgeschoss-Maisonette-Wohnung in Top Lage // Dahlem,https://www.immobilienscout24.de/expose/104361544,16.0
104361580,Wohnung,104361580,Miete,"Gaillardstraße 15, Pankow (Pankow), Berlin",true,true,Berlin,true,001.3249144,false,52.56291,69.86,13.39909,3,13187,1150,false,Pankow (Pankow),"umfassend modernisierte 3 Zimmer Wohnung mit Wannenbad, Einbauküche und Balkon",https://www.immobilienscout24.de/expose/104361580,16.4614944174
104361839,Wohnung,104361839,Miete,"Sächsische Straße 3, Wilmersdorf (Wilmersdorf), Berlin",true,true,Berlin,true,001.13757876,false,52.49894,313,13.31863,6,10707,10920,false,Wilmersdorf (Wilmersdorf),"Möbliertes Luxus-Penthouse mit Dachgarten, Terrassen & 4 Schlafzimmern - Nähe Kurfürstendamm",https://www.immobilienscout24.de/expose/104361839,34.8881789137
104363395,Wohnung,104363395,Miete,"Karl-Stieler-Str. 18, Steglitz (Steglitz), Berlin",true,true,Berlin,true,002.01008150371,false,52.45024,52.17,13.33942,2,12169,780,false,Steglitz (Steglitz),"Erstbezug! 2 Zi mit Fußbodenheizung, EBK und Balkon in Steglitz! WE 3_0.04",https://www.immobilienscout24.de/expose/104363395,14.9511213341
104363442,Wohnung,104363442,Miete,"Emser Straße  54, Neukölln (Neukölln), Berlin",false,true,Berlin,false,001.7016673,false,52.46775,91,13.42563,4,12051,1199,false,Neukölln (Neukölln),"Erstbezug nach Sanierung! Altbauwohnung für Singles, Paare oder Wohngemeinschaften!",https://www.immobilienscout24.de/expose/104363442,13.1758241758
104364120,Wohnung,104364120,Miete,"Am Schloßberg 8, Köpenick (Köpenick), Berlin",true,true,Berlin,true,001.977006,false,52.44303,79.64,13.58406,3,12559,769,false,Köpenick (Köpenick),Gemütliche und helle 3-Zimmerwohnung in Köpenick,https://www.immobilienscout24.de/expose/104364120,9.65595178302
